transaction_id,customer_id,amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
TXN0007994,CUST00598,1526.95,1,UPI,Chennai,iOS,0,1,1,4,564,2408.97,0,0
TXN0007995,CUST01660,763.85,11,UPI,Mumbai,iOS,0,0,1,4,739,1119.23,0,0
TXN0007996,CUST01686,2943.51,20,Debit Card,Kolkata,Web,0,0,0,4,581,2040.87,1,0
TXN0007997,CUST02161,3900.82,12,UPI,Jaipur,iOS,0,0,0,2,1039,1325.79,0,0
TXN0007998,CUST02189,625.95,13,Debit Card,Mumbai,Web,0,0,1,3,944,1057.34,0,0
TXN0007999,CUST01925,888.68,10,Credit Card,Noida,Web,1,0,0,5,508,4192.26,0,0
TXN0008000,CUST00730,3836.0,10,UPI,Kolkata,iOS,0,0,2,1,1099,672.77,0,0
TXN0008001,CUST00589,762.57,3,UPI,Gurugram,Android,0,0,2,3,923,554.97,0,0
TXN0008002,CUST02459,609.95,16,UPI,Pune,iOS,0,0,1,1,420,881.22,0,0
TXN0008003,CUST00377,553.83,13,UPI,Kolkata,Web,0,0,0,2,59,1341.67,0,0
TXN0008004,CUST01408,2559.53,16,UPI,Jaipur,Android,0,1,1,3,1211,4839.89,0,0
TXN0008005,CUST01870,2452.1,15,UPI,Gurugram,Android,0,0,3,5,282,1927.8,1,0
TXN0008006,CUST00751,908.23,19,Debit Card,Kolkata,Android,0,0,0,3,1026,2162.31,0,0
TXN0008007,CUST00627,1809.18,18,UPI,Gurugram,Web,0,0,2,1,887,1066.17,0,0
TXN0008008,CUST01630,8288.91,19,Debit Card,Noida,iOS,0,0,0,6,53,2430.07,1,0
TXN0008009,CUST00995,679.58,14,Credit Card,Chennai,Android,1,0,0,3,190,3766.92,0,0
TXN0008010,CUST01584,255.65,11,UPI,Kolkata,Android,0,0,0,3,1054,772.89,1,0
TXN0008011,CUST00703,2837.33,21,UPI,Kolkata,iOS,0,0,2,2,524,2040.46,0,0
TXN0008012,CUST02060,1611.85,3,UPI,Delhi,iOS,0,0,0,4,233,2094.14,0,0
TXN0008013,CUST01180,884.94,8,Net Banking,Hyderabad,Android,0,0,1,1,103,3012.42,0,0
TXN0008014,CUST00477,3455.15,13,Wallet,Chennai,Web,0,0,2,6,340,520.17,0,0
TXN0008015,CUST00401,4166.23,16,UPI,Pune,iOS,0,0,1,4,593,1060.39,1,0
TXN0008016,CUST02225,197.8,0,Credit Card,Kolkata,iOS,0,0,1,5,260,1255.92,0,0
TXN0008017,CUST00057,937.24,18,Net Banking,Chennai,Web,0,0,0,3,551,2576.82,0,0
TXN0008018,CUST01876,18270.78,15,Debit Card,Mumbai,Android,1,0,0,2,1004,2981.73,1,0
TXN0008019,CUST00448,3225.83,14,Credit Card,Chennai,iOS,0,0,1,2,189,692.57,1,1
TXN0008020,CUST00203,3539.16,13,UPI,Chennai,iOS,0,0,0,3,56,544.07,1,0
TXN0008021,CUST01657,5816.4,15,UPI,Kolkata,Web,0,0,0,5,118,4154.71,0,0
TXN0008022,CUST00738,1830.99,8,Debit Card,Bengaluru,Android,0,0,0,2,162,1079.06,0,0
TXN0008023,CUST00202,3992.71,6,Debit Card,Delhi,iOS,0,1,5,7,83,4999.38,0,0
TXN0008024,CUST01354,3690.82,10,Credit Card,Pune,iOS,0,0,1,1,312,2323.05,0,0
TXN0008025,CUST02411,3085.85,18,UPI,Kolkata,Web,0,0,3,1,237,1453.11,0,0
TXN0008026,CUST00892,1304.44,16,Wallet,Jaipur,Web,0,0,1,5,290,2794.11,1,0
TXN0008027,CUST02404,2137.95,14,Debit Card,Noida,Android,0,0,0,3,267,3469.84,1,0
TXN0008028,CUST00216,999.43,15,UPI,Kolkata,Android,0,0,1,3,171,1365.34,1,0
TXN0008029,CUST00023,1823.21,15,UPI,Kolkata,Android,0,0,0,2,614,1126.24,0,0
TXN0008030,CUST02203,559.5,10,Credit Card,Kolkata,Android,1,1,0,1,166,1680.93,0,0
TXN0008031,CUST01210,816.41,6,UPI,Delhi,Web,0,0,2,4,1606,3544.12,0,0
TXN0008032,CUST02297,1357.27,21,UPI,Gurugram,Android,0,0,0,2,230,1306.53,1,0
TXN0008033,CUST00749,700.53,16,UPI,Gurugram,Android,0,0,0,1,1837,1337.73,1,0
TXN0008034,CUST00805,1086.29,18,Net Banking,Kolkata,Web,0,1,1,4,126,1121.42,1,1
TXN0008035,CUST00134,1527.85,13,Debit Card,Gurugram,Web,0,0,1,2,54,881.22,1,0
TXN0008036,CUST00321,2691.37,18,UPI,Hyderabad,iOS,0,0,1,5,220,2011.62,1,0
TXN0008037,CUST02438,4650.82,16,Wallet,Kolkata,Web,0,1,2,3,233,1108.75,0,0
TXN0008038,CUST00434,1132.02,3,Debit Card,Mumbai,Android,1,0,0,1,991,3985.19,0,0
TXN0008039,CUST01046,6840.71,21,UPI,Pune,Android,1,0,0,3,889,4204.89,1,0
TXN0008040,CUST00873,4601.57,10,Wallet,Mumbai,Android,0,0,1,8,123,521.7,0,0
TXN0008041,CUST02099,2979.87,7,Credit Card,Jaipur,Android,0,0,0,5,1535,1733.02,1,0
TXN0008042,CUST02224,2098.95,6,Debit Card,Bengaluru,Android,0,0,1,6,262,3494.58,0,0
TXN0008043,CUST00253,2476.65,18,UPI,Delhi,Android,0,0,3,6,2618,2501.95,0,0
TXN0008044,CUST00966,5899.32,18,Credit Card,Kolkata,Android,0,0,0,1,2015,3850.62,0,0
TXN0008045,CUST00739,6118.8,18,UPI,Mumbai,Android,1,0,1,5,191,994.66,0,0
TXN0008046,CUST01130,6839.63,21,UPI,Bengaluru,Android,0,0,0,5,359,567.38,0,0
TXN0008047,CUST01340,1875.95,11,Credit Card,Delhi,Web,1,0,1,5,1118,1696.4,0,0
TXN0008048,CUST00302,3135.39,15,Net Banking,Bengaluru,Web,1,0,0,5,215,1973.67,0,0
TXN0008049,CUST01978,6898.7,16,Credit Card,Hyderabad,Android,0,0,0,7,357,3159.21,0,0
TXN0008050,CUST02316,964.71,23,UPI,Kolkata,Android,0,0,2,5,128,1382.75,0,0
TXN0008051,CUST00551,1309.14,10,UPI,Pune,Web,0,0,1,1,412,4994.52,0,0
TXN0008052,CUST01479,1829.1,22,Debit Card,Delhi,Android,0,0,0,1,191,2423.13,0,0
TXN0008053,CUST01316,4425.51,7,UPI,Hyderabad,Web,0,0,0,1,72,1179.05,0,0
TXN0008054,CUST01588,4494.97,19,UPI,Gurugram,Android,0,0,0,3,705,643.44,0,0
TXN0008055,CUST01823,1428.93,17,Debit Card,Bengaluru,Android,0,0,0,9,265,2897.84,1,0
TXN0008056,CUST01825,398.19,19,Net Banking,Pune,iOS,0,0,0,4,455,1623.83,0,0
TXN0008057,CUST01165,2302.44,1,Debit Card,Mumbai,Android,1,0,1,6,484,2741.79,1,0
TXN0008058,CUST00314,718.54,5,UPI,Chennai,Android,0,0,1,4,535,2538.04,0,0
TXN0008059,CUST00184,405.7,4,UPI,Gurugram,Web,0,0,1,1,883,1317.62,0,0
TXN0008060,CUST01688,508.6,16,Debit Card,Mumbai,Web,0,0,0,4,758,743.58,0,0
TXN0008061,CUST00713,2494.7,16,Wallet,Bengaluru,iOS,0,0,0,7,854,1957.12,0,0
TXN0008062,CUST02176,7020.43,21,Net Banking,Mumbai,Web,1,0,0,1,1002,1827.92,1,0
TXN0008063,CUST01311,1871.39,13,Credit Card,Mumbai,Web,0,1,1,3,301,1488.73,0,0
TXN0008064,CUST02434,2223.69,4,Debit Card,Pune,Android,1,0,0,4,946,1541.2,0,0
TXN0008065,CUST00271,5874.86,9,UPI,Pune,Android,1,0,2,5,266,864.26,1,0
TXN0008066,CUST01795,384.17,0,UPI,Chennai,Android,0,0,2,7,322,6279.2,0,0
TXN0008067,CUST00811,3028.18,19,UPI,Mumbai,Android,0,0,1,2,1395,2558.15,1,0
TXN0008068,CUST02463,1779.26,19,Net Banking,Delhi,iOS,0,0,2,8,675,1042.77,0,0
TXN0008069,CUST00198,3170.36,23,UPI,Bengaluru,Android,0,0,1,3,172,2238.94,1,0
TXN0008070,CUST01080,1109.94,12,UPI,Bengaluru,Android,1,0,1,2,657,1057.41,0,0
TXN0008071,CUST01227,794.41,0,Wallet,Gurugram,Android,0,0,1,7,99,1673.0,1,0
TXN0008072,CUST01645,2071.55,9,UPI,Hyderabad,Android,0,1,1,1,181,2072.92,0,0
TXN0008073,CUST00628,9364.99,16,UPI,Gurugram,Android,0,0,0,3,34,3240.79,0,0
TXN0008074,CUST00604,4257.56,22,Debit Card,Delhi,Android,0,0,0,4,684,774.94,1,0
TXN0008075,CUST01162,1083.39,6,Debit Card,Bengaluru,Web,0,0,0,4,1775,1032.18,0,0
TXN0008076,CUST01446,470.86,7,UPI,Delhi,iOS,0,0,1,4,1623,2011.74,0,0
TXN0008077,CUST01081,334.78,18,Net Banking,Pune,Web,0,1,0,3,989,1164.05,1,0
TXN0008078,CUST01586,6711.93,17,UPI,Delhi,Web,0,0,0,1,104,1862.65,1,0
TXN0008079,CUST02119,692.6,9,Wallet,Mumbai,Web,0,0,0,3,1114,398.33,1,0
TXN0008080,CUST00911,1299.88,19,Debit Card,Gurugram,Android,0,0,1,6,10,859.22,0,0
TXN0008081,CUST00594,6746.32,7,UPI,Delhi,Web,0,0,0,5,1488,3141.13,0,0
TXN0008082,CUST01396,358.4,21,Debit Card,Hyderabad,Android,1,0,0,1,730,2405.27,1,0
TXN0008083,CUST00600,8004.88,8,UPI,Pune,Android,0,0,0,5,115,1096.37,1,0
TXN0008084,CUST00514,1396.75,5,UPI,Mumbai,iOS,0,0,0,5,498,1131.39,0,0
TXN0008085,CUST01896,570.75,11,Wallet,Delhi,Android,0,0,3,4,591,6040.01,0,0
TXN0008086,CUST02132,1405.56,8,UPI,Hyderabad,Android,0,0,1,4,187,3853.34,0,0
TXN0008087,CUST01067,873.88,15,UPI,Bengaluru,Android,0,0,0,5,1142,1133.16,0,0
TXN0008088,CUST01958,2797.17,17,UPI,Kolkata,Android,0,0,1,5,431,2361.31,0,0
TXN0008089,CUST00810,941.44,14,UPI,Kolkata,Web,0,0,0,1,498,806.65,0,0
TXN0008090,CUST02181,266.11,17,Wallet,Jaipur,Android,0,0,0,6,1303,943.69,0,0
TXN0008091,CUST01089,1443.72,11,Wallet,Kolkata,iOS,0,0,0,7,637,1112.68,0,0
TXN0008092,CUST00290,463.59,1,Credit Card,Gurugram,Android,0,0,0,4,534,1174.61,0,0
TXN0008093,CUST02424,2208.04,23,UPI,Gurugram,Android,0,0,2,3,80,2302.5,0,0
TXN0008094,CUST00769,549.17,19,Credit Card,Hyderabad,Android,0,0,0,3,468,1055.6,1,0
TXN0008095,CUST00471,1104.92,4,UPI,Gurugram,Web,0,0,1,4,1471,930.71,0,0
TXN0008096,CUST02197,2160.58,13,UPI,Kolkata,Web,1,0,0,1,559,930.96,0,0
TXN0008097,CUST00088,1455.47,17,UPI,Pune,Android,0,1,1,5,200,904.76,1,0
TXN0008098,CUST02444,2312.24,8,UPI,Gurugram,Web,0,0,0,1,1059,3489.63,1,0
TXN0008099,CUST00790,3554.0,16,Credit Card,Hyderabad,iOS,0,1,1,2,341,638.45,1,0
TXN0008100,CUST01665,565.44,15,Wallet,Delhi,Android,0,0,1,1,49,596.07,1,0
TXN0008101,CUST01310,1687.74,9,Debit Card,Pune,Android,0,0,1,3,396,3507.29,1,0
TXN0008102,CUST00865,64.46,7,Debit Card,Delhi,Web,0,0,0,7,860,861.89,0,0
TXN0008103,CUST01294,2305.09,18,UPI,Jaipur,Android,1,0,3,4,1504,3305.19,1,0
TXN0008104,CUST00024,1332.39,11,Wallet,Gurugram,Android,0,0,0,2,655,2048.07,0,0
TXN0008105,CUST01887,673.23,9,Net Banking,Chennai,Android,1,0,1,5,1094,2545.99,1,0
TXN0008106,CUST00311,2468.24,18,Wallet,Mumbai,Android,0,0,0,1,831,722.37,0,0
TXN0008107,CUST01485,5815.25,18,UPI,Noida,Android,1,0,1,1,120,3427.97,1,0
TXN0008108,CUST01232,1118.25,10,Credit Card,Jaipur,iOS,0,0,0,6,2487,1545.17,1,0
TXN0008109,CUST02486,699.75,20,Credit Card,Pune,iOS,1,0,1,5,34,1285.24,1,0
TXN0008110,CUST00706,2122.96,17,UPI,Bengaluru,iOS,0,1,0,1,192,2247.01,0,0
TXN0008111,CUST01360,473.4,11,Net Banking,Mumbai,iOS,0,0,3,1,864,1665.76,0,0
TXN0008112,CUST00422,929.98,13,UPI,Jaipur,Android,0,0,0,5,86,1015.57,0,0
TXN0008113,CUST01774,6111.6,18,UPI,Hyderabad,Android,0,0,1,5,503,3606.92,0,0
TXN0008114,CUST02369,1915.48,9,Credit Card,Delhi,Web,0,0,0,3,597,850.89,0,0
TXN0008115,CUST00947,274.81,14,UPI,Delhi,Android,0,1,2,7,697,444.3,0,0
TXN0008116,CUST01187,298.43,17,Wallet,Chennai,iOS,1,0,0,3,105,2122.56,0,0
TXN0008117,CUST01835,2116.73,15,UPI,Jaipur,Android,1,0,2,5,139,2523.61,0,0
TXN0008118,CUST01565,4263.87,16,UPI,Gurugram,Android,1,0,1,6,79,1728.44,0,0
TXN0008119,CUST00849,357.07,15,Credit Card,Chennai,Android,0,0,0,1,112,1138.75,0,0
TXN0008120,CUST01590,2822.15,8,UPI,Pune,iOS,0,0,3,1,1073,631.86,0,0
TXN0008121,CUST01319,6808.22,12,Debit Card,Jaipur,iOS,0,0,0,4,72,2131.67,0,0
TXN0008122,CUST02090,11889.38,15,Debit Card,Gurugram,iOS,0,0,3,5,307,1314.01,1,1
TXN0008123,CUST01948,2506.81,19,UPI,Bengaluru,Web,1,0,1,2,10,1292.0,1,1
TXN0008124,CUST01309,2987.96,17,Net Banking,Hyderabad,Android,1,0,1,3,865,927.6,0,0
TXN0008125,CUST00387,213.23,13,Credit Card,Mumbai,Android,0,0,0,3,1890,562.71,0,0
TXN0008126,CUST02036,14695.47,23,Debit Card,Hyderabad,Android,1,0,2,1,213,1058.75,0,0
TXN0008127,CUST01162,1012.37,6,Wallet,Noida,Android,0,0,0,5,218,1219.82,1,0
TXN0008128,CUST02026,707.74,8,Debit Card,Mumbai,Web,0,1,1,5,511,1669.91,1,0
TXN0008129,CUST00716,1394.56,11,UPI,Hyderabad,Web,1,0,2,2,84,3291.38,0,0
TXN0008130,CUST02479,8161.76,9,UPI,Noida,iOS,0,0,0,3,552,1051.08,0,0
TXN0008131,CUST00426,16376.26,16,Debit Card,Kolkata,iOS,0,0,1,1,479,1126.4,1,0
TXN0008132,CUST01440,2040.5,2,Net Banking,Gurugram,Web,0,0,1,2,305,772.73,0,0
TXN0008133,CUST02074,4883.54,8,UPI,Mumbai,iOS,0,0,1,3,724,1473.71,1,0
TXN0008134,CUST00385,1879.47,10,UPI,Hyderabad,Android,0,1,0,2,470,987.18,0,0
TXN0008135,CUST00056,637.62,17,Credit Card,Gurugram,iOS,0,0,1,3,1114,882.21,0,0
TXN0008136,CUST00106,7881.6,20,Debit Card,Pune,iOS,1,0,1,2,778,1531.88,1,0
TXN0008137,CUST00670,966.24,19,UPI,Gurugram,iOS,1,0,1,6,521,2311.75,1,0
TXN0008138,CUST00376,8358.82,8,Wallet,Gurugram,Android,0,0,0,4,228,2687.87,0,0
TXN0008139,CUST00743,6595.11,15,Wallet,Kolkata,Android,0,0,0,6,17,1046.14,1,0
TXN0008140,CUST00967,3326.17,1,Credit Card,Kolkata,Android,0,1,1,2,278,1204.18,0,0
TXN0008141,CUST00308,11209.5,10,UPI,Noida,Android,0,0,0,2,889,4911.37,0,0
TXN0008142,CUST02139,16779.08,19,Debit Card,Mumbai,Android,0,0,1,4,1331,1747.94,0,0
TXN0008143,CUST00802,1510.65,13,UPI,Jaipur,Android,0,0,0,2,1142,1638.63,0,0
TXN0008144,CUST00110,801.71,8,Credit Card,Kolkata,Android,0,0,0,5,276,2562.01,1,0
TXN0008145,CUST01665,279.02,13,UPI,Pune,Android,0,1,0,4,18,2935.05,0,0
TXN0008146,CUST00340,16987.35,8,Credit Card,Kolkata,Web,1,0,0,5,1663,1802.05,0,0
TXN0008147,CUST01589,1159.63,12,UPI,Pune,Android,0,0,1,6,690,515.31,0,0
TXN0008148,CUST00979,5600.32,14,Debit Card,Bengaluru,Android,0,0,0,4,391,702.38,0,0
TXN0008149,CUST02404,857.73,11,Debit Card,Chennai,Android,0,0,1,6,904,1969.23,1,0
TXN0008150,CUST01916,8381.71,22,Net Banking,Bengaluru,Android,0,0,2,3,56,2288.2,0,1
TXN0008151,CUST00168,893.75,15,UPI,Pune,iOS,0,1,0,3,54,856.95,0,0
TXN0008152,CUST00557,546.66,20,UPI,Bengaluru,Android,1,0,1,1,736,2180.13,0,0
TXN0008153,CUST00905,1461.23,19,UPI,Mumbai,iOS,1,0,0,5,42,460.99,0,0
TXN0008154,CUST00105,1057.61,17,UPI,Hyderabad,Android,0,0,1,2,30,660.83,0,0
TXN0008155,CUST02048,3267.7,14,UPI,Gurugram,Android,0,0,0,8,764,814.38,0,0
TXN0008156,CUST02198,1709.83,0,Credit Card,Delhi,iOS,0,0,1,2,811,5485.95,1,0
TXN0008157,CUST00146,3371.94,16,Credit Card,Noida,Web,1,0,1,3,319,2370.35,1,1
TXN0008158,CUST00874,1345.5,11,UPI,Chennai,Android,0,0,1,5,298,2198.2,0,0
TXN0008159,CUST00299,925.59,7,UPI,Mumbai,Web,0,0,1,3,350,1700.94,0,0
TXN0008160,CUST01737,1004.24,13,Credit Card,Gurugram,Web,0,0,1,3,276,1517.04,0,0
TXN0008161,CUST00646,13911.63,18,UPI,Mumbai,Android,0,1,0,5,354,1325.63,1,0
TXN0008162,CUST00638,2254.57,22,Wallet,Bengaluru,Web,0,0,0,3,123,793.03,1,0
TXN0008163,CUST02287,247.59,12,UPI,Delhi,iOS,0,0,2,4,526,1813.3,0,0
TXN0008164,CUST00784,1069.91,15,UPI,Delhi,Android,0,0,0,3,436,635.53,0,0
TXN0008165,CUST00897,1983.08,20,UPI,Mumbai,Web,0,0,0,4,657,1405.19,1,0
TXN0008166,CUST00371,11395.13,11,UPI,Mumbai,Android,0,0,1,1,120,2293.52,0,0
TXN0008167,CUST00487,5035.36,7,Wallet,Pune,Android,0,0,0,5,55,1657.03,0,0
TXN0008168,CUST02038,716.1,10,UPI,Noida,Android,1,0,0,3,984,3829.46,0,0
TXN0008169,CUST02213,20209.29,21,Debit Card,Hyderabad,iOS,0,0,1,6,1406,435.19,0,0
TXN0008170,CUST01361,1744.78,8,UPI,Bengaluru,iOS,1,0,0,2,113,707.54,0,0
TXN0008171,CUST00192,6259.6,11,Credit Card,Mumbai,Android,0,0,1,4,322,1917.34,0,0
TXN0008172,CUST00730,567.1,13,Wallet,Delhi,Android,0,0,2,3,775,1400.48,0,0
TXN0008173,CUST02262,163.59,20,Debit Card,Noida,Android,0,0,0,3,445,1350.98,1,0
TXN0008174,CUST00957,440.15,22,UPI,Kolkata,Android,0,0,1,7,502,4694.0,0,0
TXN0008175,CUST00381,69.77,13,Debit Card,Mumbai,Web,0,0,0,1,251,922.98,0,0
TXN0008176,CUST00798,14877.89,21,UPI,Kolkata,iOS,0,0,1,6,76,1375.63,1,0
TXN0008177,CUST00239,2230.71,8,UPI,Pune,Android,0,0,1,2,1939,1053.63,1,0
TXN0008178,CUST01106,714.01,8,Debit Card,Noida,Android,0,0,0,1,816,897.93,0,0
TXN0008179,CUST01387,2830.38,22,Net Banking,Pune,Android,0,1,0,7,232,1988.04,0,0
TXN0008180,CUST02250,2175.2,14,UPI,Hyderabad,Android,0,0,0,5,752,2634.45,0,0
TXN0008181,CUST01528,3349.2,8,Debit Card,Noida,iOS,1,0,2,4,297,1147.32,0,0
TXN0008182,CUST01668,6033.44,14,UPI,Delhi,Android,0,0,0,4,130,788.73,0,0
TXN0008183,CUST00037,1346.98,19,UPI,Jaipur,Android,1,0,0,5,679,1087.51,0,0
TXN0008184,CUST01997,746.73,19,Wallet,Delhi,iOS,0,0,0,6,317,897.06,0,0
TXN0008185,CUST01426,4118.8,20,Credit Card,Hyderabad,Web,0,1,0,2,73,1994.66,0,0
TXN0008186,CUST01491,4015.33,15,UPI,Delhi,Android,0,0,0,3,243,1262.39,1,0
TXN0008187,CUST01225,1990.77,20,Credit Card,Chennai,Android,1,0,0,2,297,1517.18,0,0
TXN0008188,CUST02023,15884.45,14,Debit Card,Gurugram,Web,0,0,1,5,293,1030.3,0,0
TXN0008189,CUST02442,1161.79,16,Credit Card,Gurugram,Android,0,0,2,3,508,1009.78,0,0
TXN0008190,CUST00833,731.93,18,UPI,Gurugram,iOS,0,0,0,4,344,568.89,1,0
TXN0008191,CUST00597,2734.31,13,UPI,Pune,iOS,1,0,1,4,809,1497.09,1,0
TXN0008192,CUST02441,916.54,4,Wallet,Delhi,Android,0,0,0,4,585,2984.08,0,0
TXN0008193,CUST00700,2954.42,11,Credit Card,Jaipur,Android,0,0,0,2,445,448.1,0,0
TXN0008194,CUST01647,782.53,16,Debit Card,Chennai,Android,0,0,1,1,861,573.64,1,0
TXN0008195,CUST02019,1206.28,8,Debit Card,Jaipur,iOS,0,0,0,3,1608,1806.64,0,0
TXN0008196,CUST00441,11924.88,7,UPI,Mumbai,Web,0,0,0,5,152,767.17,1,0
TXN0008197,CUST01861,1199.85,10,Credit Card,Delhi,iOS,0,0,0,2,938,2639.25,0,0
TXN0008198,CUST01641,809.72,1,UPI,Chennai,Android,0,0,0,5,338,604.12,1,0
TXN0008199,CUST01530,5803.52,18,UPI,Chennai,Android,0,0,0,3,502,3151.95,0,0
TXN0008200,CUST02368,629.23,9,UPI,Delhi,Android,0,0,0,2,1033,2272.37,0,0
TXN0008201,CUST01095,900.18,7,Debit Card,Kolkata,Web,0,0,2,7,486,2788.76,0,0
TXN0008202,CUST00568,3203.83,18,UPI,Bengaluru,Web,0,0,1,3,120,4269.76,0,0
TXN0008203,CUST00236,4600.65,20,UPI,Pune,Android,0,0,0,3,2277,2522.59,0,0
TXN0008204,CUST01305,6099.84,0,UPI,Mumbai,Android,0,0,0,5,1103,3420.25,0,0
TXN0008205,CUST01186,852.63,9,UPI,Gurugram,iOS,0,0,1,4,66,957.96,0,0
TXN0008206,CUST01033,3266.75,22,UPI,Mumbai,Android,1,0,1,5,112,1299.88,0,0
TXN0008207,CUST02108,1129.39,12,Debit Card,Mumbai,iOS,0,0,0,3,260,963.14,0,0
TXN0008208,CUST01841,982.29,22,UPI,Delhi,Android,0,0,0,4,384,2521.96,0,0
TXN0008209,CUST00225,5995.44,10,UPI,Delhi,Android,0,0,1,1,106,2103.39,1,0
TXN0008210,CUST01843,1038.97,9,Debit Card,Hyderabad,Android,0,0,1,8,357,2633.1,0,0
TXN0008211,CUST00582,2377.36,9,Credit Card,Kolkata,Android,0,0,1,4,355,2254.23,0,0
TXN0008212,CUST00169,2103.0,5,Debit Card,Hyderabad,Android,0,0,1,2,177,1539.94,0,0
TXN0008213,CUST01466,616.95,21,UPI,Chennai,Android,0,0,0,4,95,1479.8,0,0
TXN0008214,CUST00014,4729.78,23,Debit Card,Pune,Android,1,0,0,9,104,4684.59,0,0
TXN0008215,CUST02212,3152.1,22,UPI,Chennai,Android,0,0,2,3,1066,804.63,0,0
TXN0008216,CUST01444,246.97,20,Credit Card,Chennai,Android,0,0,0,5,951,891.27,0,0
TXN0008217,CUST01871,2375.5,20,UPI,Hyderabad,Android,0,0,1,2,11,1338.28,1,0
TXN0008218,CUST01544,830.95,17,UPI,Gurugram,Android,0,0,0,3,146,537.32,0,0
TXN0008219,CUST01690,5391.71,19,Debit Card,Chennai,Web,0,0,0,2,17,2376.34,0,1
TXN0008220,CUST01572,424.17,9,UPI,Gurugram,Android,0,0,2,2,88,904.89,0,0
TXN0008221,CUST01052,1260.25,12,UPI,Hyderabad,Android,0,0,1,3,48,1648.76,0,0
TXN0008222,CUST01732,2585.22,17,Credit Card,Gurugram,Android,1,0,3,3,862,4802.62,0,0
TXN0008223,CUST00446,1900.52,20,Credit Card,Chennai,Web,1,0,1,8,264,1370.39,1,0
TXN0008224,CUST00716,3860.3,17,Credit Card,Noida,Android,0,0,1,3,723,1150.57,0,0
TXN0008225,CUST00819,394.3,20,Credit Card,Delhi,Android,0,0,2,4,463,2003.0,0,0
TXN0008226,CUST02152,9390.52,14,Credit Card,Hyderabad,Web,1,0,3,4,169,2384.25,0,0
TXN0008227,CUST00426,3043.27,18,Credit Card,Hyderabad,Android,0,0,0,5,412,4434.57,0,0
TXN0008228,CUST01125,7011.17,23,Wallet,Mumbai,Web,0,0,0,6,158,984.46,1,0
TXN0008229,CUST01565,4314.7,8,Credit Card,Bengaluru,Web,0,0,2,4,252,969.11,1,0
TXN0008230,CUST00850,1779.22,21,Credit Card,Noida,iOS,0,0,1,4,1276,1094.06,0,0
TXN0008231,CUST01546,498.37,15,UPI,Noida,iOS,1,0,0,7,1014,1369.71,1,0
TXN0008232,CUST01130,1024.53,17,Wallet,Delhi,Android,0,0,1,5,345,2340.33,0,0
TXN0008233,CUST01703,8822.89,20,UPI,Mumbai,iOS,0,0,0,3,110,2175.47,0,0
TXN0008234,CUST02002,7193.84,12,Credit Card,Hyderabad,Android,0,0,3,6,104,678.7,0,0
TXN0008235,CUST00277,968.69,12,UPI,Pune,Android,0,0,0,2,630,1970.21,1,0
TXN0008236,CUST01807,107.47,15,Credit Card,Bengaluru,Android,0,0,2,6,409,2173.17,1,0
TXN0008237,CUST02236,1455.13,0,UPI,Kolkata,Android,0,0,2,1,458,5961.7,0,0
TXN0008238,CUST01940,1349.97,14,Debit Card,Bengaluru,Android,0,0,0,5,47,905.59,1,0
TXN0008239,CUST02153,1402.16,10,UPI,Noida,Android,0,1,1,1,286,1653.44,0,0
TXN0008240,CUST00546,3053.61,21,UPI,Pune,Android,0,0,0,4,277,629.17,0,0
TXN0008241,CUST02428,4323.21,6,Debit Card,Noida,Android,1,0,0,3,188,1019.66,0,0
TXN0008242,CUST00110,4845.67,13,UPI,Kolkata,iOS,0,0,0,3,845,4195.9,0,0
TXN0008243,CUST00545,2810.87,22,UPI,Chennai,Android,0,0,1,7,86,897.72,0,0
TXN0008244,CUST02402,297.31,21,Credit Card,Chennai,Android,0,1,2,1,931,754.2,0,0
TXN0008245,CUST00743,1279.65,18,Net Banking,Bengaluru,iOS,0,1,1,5,54,982.55,1,0
TXN0008246,CUST02365,18027.1,16,UPI,Hyderabad,Web,0,0,3,5,101,2382.69,0,0
TXN0008247,CUST01290,2616.93,10,UPI,Noida,Android,1,0,0,4,448,2143.4,0,0
TXN0008248,CUST01876,2600.25,11,Credit Card,Chennai,Web,0,0,0,5,517,1504.47,0,0
TXN0008249,CUST01089,2578.67,6,UPI,Gurugram,Android,0,0,0,4,2057,2336.13,0,0
TXN0008250,CUST00333,2726.9,19,UPI,Bengaluru,Android,0,0,0,6,558,1001.83,1,0
TXN0008251,CUST01537,166.07,11,Debit Card,Jaipur,iOS,0,0,1,6,497,1201.71,1,0
TXN0008252,CUST01157,1416.6,17,UPI,Bengaluru,Android,0,0,2,1,124,723.05,0,0
TXN0008253,CUST00592,1733.07,11,Debit Card,Noida,Web,0,0,1,3,53,1636.87,0,0
TXN0008254,CUST00783,6483.64,13,Credit Card,Noida,Android,0,0,1,2,936,285.54,0,0
TXN0008255,CUST00540,1887.89,15,Wallet,Kolkata,iOS,0,1,3,2,891,1920.27,0,0
TXN0008256,CUST01559,346.9,19,Net Banking,Pune,iOS,0,0,0,1,330,2714.76,0,0
TXN0008257,CUST01520,2767.31,9,Credit Card,Kolkata,Android,0,0,1,7,48,1309.11,0,0
TXN0008258,CUST00619,805.7,12,Credit Card,Kolkata,iOS,0,0,3,5,393,670.3,0,0
