amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
405.7,4,UPI,Gurugram,Web,0,0,1,1,883,1317.62,0,0
508.6,16,Debit Card,Mumbai,Web,0,0,0,4,758,743.58,0,0
2494.7,16,Wallet,Bengaluru,iOS,0,0,0,7,854,1957.12,0,0
7020.43,21,Net Banking,Mumbai,Web,1,0,0,1,1002,1827.92,1,0
1871.39,13,Credit Card,Mumbai,Web,0,1,1,3,301,1488.73,0,0
2223.69,4,Debit Card,Pune,Android,1,0,0,4,946,1541.2,0,0
5874.86,9,UPI,Pune,Android,1,0,2,5,266,864.26,1,0
384.17,0,UPI,Chennai,Android,0,0,2,7,322,6279.2,0,0
3028.18,19,UPI,Mumbai,Android,0,0,1,2,1395,2558.15,1,0
1779.26,19,Net Banking,Delhi,iOS,0,0,2,8,675,1042.77,0,0
3170.36,23,UPI,Bengaluru,Android,0,0,1,3,172,2238.94,1,0
1109.94,12,UPI,Bengaluru,Android,1,0,1,2,657,1057.41,0,0
794.41,0,Wallet,Gurugram,Android,0,0,1,7,99,1673.0,1,0
2071.55,9,UPI,Hyderabad,Android,0,1,1,1,181,2072.92,0,0
9364.99,16,UPI,Gurugram,Android,0,0,0,3,34,3240.79,0,0
4257.56,22,Debit Card,Delhi,Android,0,0,0,4,684,774.94,1,0
1083.39,6,Debit Card,Bengaluru,Web,0,0,0,4,1775,1032.18,0,0
470.86,7,UPI,Delhi,iOS,0,0,1,4,1623,2011.74,0,0
334.78,18,Net Banking,Pune,Web,0,1,0,3,989,1164.05,1,0
6711.93,17,UPI,Delhi,Web,0,0,0,1,104,1862.65,1,0
692.6,9,Wallet,Mumbai,Web,0,0,0,3,1114,398.33,1,0
1299.88,19,Debit Card,Gurugram,Android,0,0,1,6,10,859.22,0,0
6746.32,7,UPI,Delhi,Web,0,0,0,5,1488,3141.13,0,0
358.4,21,Debit Card,Hyderabad,Android,1,0,0,1,730,2405.27,1,0
8004.88,8,UPI,Pune,Android,0,0,0,5,115,1096.37,1,0
1396.75,5,UPI,Mumbai,iOS,0,0,0,5,498,1131.39,0,0
570.75,11,Wallet,Delhi,Android,0,0,3,4,591,6040.01,0,0
1405.56,8,UPI,Hyderabad,Android,0,0,1,4,187,3853.34,0,0
873.88,15,UPI,Bengaluru,Android,0,0,0,5,1142,1133.16,0,0
2797.17,17,UPI,Kolkata,Android,0,0,1,5,431,2361.31,0,0
941.44,14,UPI,Kolkata,Web,0,0,0,1,498,806.65,0,0
266.11,17,Wallet,Jaipur,Android,0,0,0,6,1303,943.69,0,0
1443.72,11,Wallet,Kolkata,iOS,0,0,0,7,637,1112.68,0,0
463.59,1,Credit Card,Gurugram,Android,0,0,0,4,534,1174.61,0,0
2208.04,23,UPI,Gurugram,Android,0,0,2,3,80,2302.5,0,0
549.17,19,Credit Card,Hyderabad,Android,0,0,0,3,468,1055.6,1,0
1104.92,4,UPI,Gurugram,Web,0,0,1,4,1471,930.71,0,0
2160.58,13,UPI,Kolkata,Web,1,0,0,1,559,930.96,0,0
1455.47,17,UPI,Pune,Android,0,1,1,5,200,904.76,1,0
2312.24,8,UPI,Gurugram,Web,0,0,0,1,1059,3489.63,1,0
3554.0,16,Credit Card,Hyderabad,iOS,0,1,1,2,341,638.45,1,0
565.44,15,Wallet,Delhi,Android,0,0,1,1,49,596.07,1,0
1687.74,9,Debit Card,Pune,Android,0,0,1,3,396,3507.29,1,0
64.46,7,Debit Card,Delhi,Web,0,0,0,7,860,861.89,0,0
2305.09,18,UPI,Jaipur,Android,1,0,3,4,1504,3305.19,1,0
1332.39,11,Wallet,Gurugram,Android,0,0,0,2,655,2048.07,0,0
673.23,9,Net Banking,Chennai,Android,1,0,1,5,1094,2545.99,1,0
2468.24,18,Wallet,Mumbai,Android,0,0,0,1,831,722.37,0,0
5815.25,18,UPI,Noida,Android,1,0,1,1,120,3427.97,1,0
1118.25,10,Credit Card,Jaipur,iOS,0,0,0,6,2487,1545.17,1,0
699.75,20,Credit Card,Pune,iOS,1,0,1,5,34,1285.24,1,0
2122.96,17,UPI,Bengaluru,iOS,0,1,0,1,192,2247.01,0,0
473.4,11,Net Banking,Mumbai,iOS,0,0,3,1,864,1665.76,0,0
929.98,13,UPI,Jaipur,Android,0,0,0,5,86,1015.57,0,0
6111.6,18,UPI,Hyderabad,Android,0,0,1,5,503,3606.92,0,0
1915.48,9,Credit Card,Delhi,Web,0,0,0,3,597,850.89,0,0
274.81,14,UPI,Delhi,Android,0,1,2,7,697,444.3,0,0
298.43,17,Wallet,Chennai,iOS,1,0,0,3,105,2122.56,0,0
2116.73,15,UPI,Jaipur,Android,1,0,2,5,139,2523.61,0,0
4263.87,16,UPI,Gurugram,Android,1,0,1,6,79,1728.44,0,0
357.07,15,Credit Card,Chennai,Android,0,0,0,1,112,1138.75,0,0
2822.15,8,UPI,Pune,iOS,0,0,3,1,1073,631.86,0,0
6808.22,12,Debit Card,Jaipur,iOS,0,0,0,4,72,2131.67,0,0
11889.38,15,Debit Card,Gurugram,iOS,0,0,3,5,307,1314.01,1,1
2506.81,19,UPI,Bengaluru,Web,1,0,1,2,10,1292.0,1,1
2987.96,17,Net Banking,Hyderabad,Android,1,0,1,3,865,927.6,0,0
213.23,13,Credit Card,Mumbai,Android,0,0,0,3,1890,562.71,0,0
14695.47,23,Debit Card,Hyderabad,Android,1,0,2,1,213,1058.75,0,0
1012.37,6,Wallet,Noida,Android,0,0,0,5,218,1219.82,1,0
707.74,8,Debit Card,Mumbai,Web,0,1,1,5,511,1669.91,1,0
1394.56,11,UPI,Hyderabad,Web,1,0,2,2,84,3291.38,0,0
8161.76,9,UPI,Noida,iOS,0,0,0,3,552,1051.08,0,0
16376.26,16,Debit Card,Kolkata,iOS,0,0,1,1,479,1126.4,1,0
2040.5,2,Net Banking,Gurugram,Web,0,0,1,2,305,772.73,0,0
4883.54,8,UPI,Mumbai,iOS,0,0,1,3,724,1473.71,1,0
1879.47,10,UPI,Hyderabad,Android,0,1,0,2,470,987.18,0,0
637.62,17,Credit Card,Gurugram,iOS,0,0,1,3,1114,882.21,0,0
7881.6,20,Debit Card,Pune,iOS,1,0,1,2,778,1531.88,1,0
966.24,19,UPI,Gurugram,iOS,1,0,1,6,521,2311.75,1,0
8358.82,8,Wallet,Gurugram,Android,0,0,0,4,228,2687.87,0,0
6595.11,15,Wallet,Kolkata,Android,0,0,0,6,17,1046.14,1,0
3326.17,1,Credit Card,Kolkata,Android,0,1,1,2,278,1204.18,0,0
11209.5,10,UPI,Noida,Android,0,0,0,2,889,4911.37,0,0
16779.08,19,Debit Card,Mumbai,Android,0,0,1,4,1331,1747.94,0,0
1510.65,13,UPI,Jaipur,Android,0,0,0,2,1142,1638.63,0,0
801.71,8,Credit Card,Kolkata,Android,0,0,0,5,276,2562.01,1,0
279.02,13,UPI,Pune,Android,0,1,0,4,18,2935.05,0,0
16987.35,8,Credit Card,Kolkata,Web,1,0,0,5,1663,1802.05,0,0
1159.63,12,UPI,Pune,Android,0,0,1,6,690,515.31,0,0
5600.32,14,Debit Card,Bengaluru,Android,0,0,0,4,391,702.38,0,0
857.73,11,Debit Card,Chennai,Android,0,0,1,6,904,1969.23,1,0
8381.71,22,Net Banking,Bengaluru,Android,0,0,2,3,56,2288.2,0,1
893.75,15,UPI,Pune,iOS,0,1,0,3,54,856.95,0,0
546.66,20,UPI,Bengaluru,Android,1,0,1,1,736,2180.13,0,0
1461.23,19,UPI,Mumbai,iOS,1,0,0,5,42,460.99,0,0
1057.61,17,UPI,Hyderabad,Android,0,0,1,2,30,660.83,0,0
3267.7,14,UPI,Gurugram,Android,0,0,0,8,764,814.38,0,0
1709.83,0,Credit Card,Delhi,iOS,0,0,1,2,811,5485.95,1,0
3371.94,16,Credit Card,Noida,Web,1,0,1,3,319,2370.35,1,1
1345.5,11,UPI,Chennai,Android,0,0,1,5,298,2198.2,0,0
925.59,7,UPI,Mumbai,Web,0,0,1,3,350,1700.94,0,0
1004.24,13,Credit Card,Gurugram,Web,0,0,1,3,276,1517.04,0,0
13911.63,18,UPI,Mumbai,Android,0,1,0,5,354,1325.63,1,0
2254.57,22,Wallet,Bengaluru,Web,0,0,0,3,123,793.03,1,0
247.59,12,UPI,Delhi,iOS,0,0,2,4,526,1813.3,0,0
1069.91,15,UPI,Delhi,Android,0,0,0,3,436,635.53,0,0
1983.08,20,UPI,Mumbai,Web,0,0,0,4,657,1405.19,1,0
11395.13,11,UPI,Mumbai,Android,0,0,1,1,120,2293.52,0,0
5035.36,7,Wallet,Pune,Android,0,0,0,5,55,1657.03,0,0
716.1,10,UPI,Noida,Android,1,0,0,3,984,3829.46,0,0
20209.29,21,Debit Card,Hyderabad,iOS,0,0,1,6,1406,435.19,0,0
1744.78,8,UPI,Bengaluru,iOS,1,0,0,2,113,707.54,0,0
6259.6,11,Credit Card,Mumbai,Android,0,0,1,4,322,1917.34,0,0
567.1,13,Wallet,Delhi,Android,0,0,2,3,775,1400.48,0,0
163.59,20,Debit Card,Noida,Android,0,0,0,3,445,1350.98,1,0
440.15,22,UPI,Kolkata,Android,0,0,1,7,502,4694.0,0,0
69.77,13,Debit Card,Mumbai,Web,0,0,0,1,251,922.98,0,0
14877.89,21,UPI,Kolkata,iOS,0,0,1,6,76,1375.63,1,0
2230.71,8,UPI,Pune,Android,0,0,1,2,1939,1053.63,1,0
714.01,8,Debit Card,Noida,Android,0,0,0,1,816,897.93,0,0
2830.38,22,Net Banking,Pune,Android,0,1,0,7,232,1988.04,0,0
2175.2,14,UPI,Hyderabad,Android,0,0,0,5,752,2634.45,0,0
3349.2,8,Debit Card,Noida,iOS,1,0,2,4,297,1147.32,0,0
6033.44,14,UPI,Delhi,Android,0,0,0,4,130,788.73,0,0
1346.98,19,UPI,Jaipur,Android,1,0,0,5,679,1087.51,0,0
746.73,19,Wallet,Delhi,iOS,0,0,0,6,317,897.06,0,0
4118.8,20,Credit Card,Hyderabad,Web,0,1,0,2,73,1994.66,0,0
4015.33,15,UPI,Delhi,Android,0,0,0,3,243,1262.39,1,0
1990.77,20,Credit Card,Chennai,Android,1,0,0,2,297,1517.18,0,0
15884.45,14,Debit Card,Gurugram,Web,0,0,1,5,293,1030.3,0,0
1161.79,16,Credit Card,Gurugram,Android,0,0,2,3,508,1009.78,0,0
731.93,18,UPI,Gurugram,iOS,0,0,0,4,344,568.89,1,0
2734.31,13,UPI,Pune,iOS,1,0,1,4,809,1497.09,1,0
916.54,4,Wallet,Delhi,Android,0,0,0,4,585,2984.08,0,0
2954.42,11,Credit Card,Jaipur,Android,0,0,0,2,445,448.1,0,0
782.53,16,Debit Card,Chennai,Android,0,0,1,1,861,573.64,1,0
1206.28,8,Debit Card,Jaipur,iOS,0,0,0,3,1608,1806.64,0,0
11924.88,7,UPI,Mumbai,Web,0,0,0,5,152,767.17,1,0
1199.85,10,Credit Card,Delhi,iOS,0,0,0,2,938,2639.25,0,0
809.72,1,UPI,Chennai,Android,0,0,0,5,338,604.12,1,0
5803.52,18,UPI,Chennai,Android,0,0,0,3,502,3151.95,0,0
629.23,9,UPI,Delhi,Android,0,0,0,2,1033,2272.37,0,0
900.18,7,Debit Card,Kolkata,Web,0,0,2,7,486,2788.76,0,0
3203.83,18,UPI,Bengaluru,Web,0,0,1,3,120,4269.76,0,0
4600.65,20,UPI,Pune,Android,0,0,0,3,2277,2522.59,0,0
6099.84,0,UPI,Mumbai,Android,0,0,0,5,1103,3420.25,0,0
852.63,9,UPI,Gurugram,iOS,0,0,1,4,66,957.96,0,0
3266.75,22,UPI,Mumbai,Android,1,0,1,5,112,1299.88,0,0
1129.39,12,Debit Card,Mumbai,iOS,0,0,0,3,260,963.14,0,0
982.29,22,UPI,Delhi,Android,0,0,0,4,384,2521.96,0,0
5995.44,10,UPI,Delhi,Android,0,0,1,1,106,2103.39,1,0
1038.97,9,Debit Card,Hyderabad,Android,0,0,1,8,357,2633.1,0,0
2377.36,9,Credit Card,Kolkata,Android,0,0,1,4,355,2254.23,0,0
2103.0,5,Debit Card,Hyderabad,Android,0,0,1,2,177,1539.94,0,0
616.95,21,UPI,Chennai,Android,0,0,0,4,95,1479.8,0,0
4729.78,23,Debit Card,Pune,Android,1,0,0,9,104,4684.59,0,0
3152.1,22,UPI,Chennai,Android,0,0,2,3,1066,804.63,0,0
246.97,20,Credit Card,Chennai,Android,0,0,0,5,951,891.27,0,0
2375.5,20,UPI,Hyderabad,Android,0,0,1,2,11,1338.28,1,0
830.95,17,UPI,Gurugram,Android,0,0,0,3,146,537.32,0,0
5391.71,19,Debit Card,Chennai,Web,0,0,0,2,17,2376.34,0,1
424.17,9,UPI,Gurugram,Android,0,0,2,2,88,904.89,0,0
1260.25,12,UPI,Hyderabad,Android,0,0,1,3,48,1648.76,0,0
2585.22,17,Credit Card,Gurugram,Android,1,0,3,3,862,4802.62,0,0
1900.52,20,Credit Card,Chennai,Web,1,0,1,8,264,1370.39,1,0
3860.3,17,Credit Card,Noida,Android,0,0,1,3,723,1150.57,0,0
394.3,20,Credit Card,Delhi,Android,0,0,2,4,463,2003.0,0,0
9390.52,14,Credit Card,Hyderabad,Web,1,0,3,4,169,2384.25,0,0
3043.27,18,Credit Card,Hyderabad,Android,0,0,0,5,412,4434.57,0,0
7011.17,23,Wallet,Mumbai,Web,0,0,0,6,158,984.46,1,0
4314.7,8,Credit Card,Bengaluru,Web,0,0,2,4,252,969.11,1,0
1779.22,21,Credit Card,Noida,iOS,0,0,1,4,1276,1094.06,0,0
498.37,15,UPI,Noida,iOS,1,0,0,7,1014,1369.71,1,0
1024.53,17,Wallet,Delhi,Android,0,0,1,5,345,2340.33,0,0
8822.89,20,UPI,Mumbai,iOS,0,0,0,3,110,2175.47,0,0
7193.84,12,Credit Card,Hyderabad,Android,0,0,3,6,104,678.7,0,0
968.69,12,UPI,Pune,Android,0,0,0,2,630,1970.21,1,0
107.47,15,Credit Card,Bengaluru,Android,0,0,2,6,409,2173.17,1,0
1455.13,0,UPI,Kolkata,Android,0,0,2,1,458,5961.7,0,0
1349.97,14,Debit Card,Bengaluru,Android,0,0,0,5,47,905.59,1,0
1402.16,10,UPI,Noida,Android,0,1,1,1,286,1653.44,0,0
3053.61,21,UPI,Pune,Android,0,0,0,4,277,629.17,0,0
4323.21,6,Debit Card,Noida,Android,1,0,0,3,188,1019.66,0,0
4845.67,13,UPI,Kolkata,iOS,0,0,0,3,845,4195.9,0,0
2810.87,22,UPI,Chennai,Android,0,0,1,7,86,897.72,0,0
297.31,21,Credit Card,Chennai,Android,0,1,2,1,931,754.2,0,0
1279.65,18,Net Banking,Bengaluru,iOS,0,1,1,5,54,982.55,1,0
18027.1,16,UPI,Hyderabad,Web,0,0,3,5,101,2382.69,0,0
2616.93,10,UPI,Noida,Android,1,0,0,4,448,2143.4,0,0
2600.25,11,Credit Card,Chennai,Web,0,0,0,5,517,1504.47,0,0
2578.67,6,UPI,Gurugram,Android,0,0,0,4,2057,2336.13,0,0
2726.9,19,UPI,Bengaluru,Android,0,0,0,6,558,1001.83,1,0
166.07,11,Debit Card,Jaipur,iOS,0,0,1,6,497,1201.71,1,0
1416.6,17,UPI,Bengaluru,Android,0,0,2,1,124,723.05,0,0
1733.07,11,Debit Card,Noida,Web,0,0,1,3,53,1636.87,0,0
6483.64,13,Credit Card,Noida,Android,0,0,1,2,936,285.54,0,0
1887.89,15,Wallet,Kolkata,iOS,0,1,3,2,891,1920.27,0,0
346.9,19,Net Banking,Pune,iOS,0,0,0,1,330,2714.76,0,0
2767.31,9,Credit Card,Kolkata,Android,0,0,1,7,48,1309.11,0,0
805.7,12,Credit Card,Kolkata,iOS,0,0,3,5,393,670.3,0,0
533.13,7,Debit Card,Pune,iOS,0,1,3,7,307,1224.23,0,0
781.63,5,UPI,Gurugram,Web,0,0,0,8,797,887.79,0,0
3096.56,16,UPI,Chennai,Android,0,1,0,5,511,506.76,0,0
6337.9,8,Net Banking,Chennai,Android,0,0,1,5,91,1009.31,1,0
2917.47,3,UPI,Pune,Web,1,0,0,4,117,1641.66,0,0
3386.54,21,UPI,Jaipur,Android,0,0,1,2,96,2606.77,0,0
2888.77,15,Debit Card,Hyderabad,Android,0,0,2,3,245,1126.5,1,0
1991.95,7,Credit Card,Jaipur,Android,0,0,1,3,197,2248.13,0,0
3613.65,3,UPI,Jaipur,Web,0,0,2,3,179,1886.31,0,0
160.26,7,UPI,Gurugram,Android,1,0,2,2,357,1518.12,1,0
2011.49,14,UPI,Mumbai,iOS,0,0,0,5,1061,398.94,0,0
633.09,17,Wallet,Bengaluru,Android,0,0,0,3,225,2351.98,0,0
5758.57,17,Wallet,Gurugram,Android,0,0,1,5,208,1135.26,0,0
1553.69,7,UPI,Delhi,Web,0,0,2,8,375,2261.19,0,0
1856.58,17,Debit Card,Chennai,Android,0,0,0,4,225,3141.11,0,0
399.6,12,UPI,Bengaluru,iOS,1,0,1,4,565,969.74,0,0
4975.96,13,Credit Card,Bengaluru,Android,1,0,1,9,42,3035.08,0,0
3370.68,19,UPI,Delhi,Android,0,0,0,3,155,1422.75,0,0
3141.61,11,Credit Card,Noida,iOS,0,0,2,1,834,1832.17,0,0
798.33,7,UPI,Bengaluru,Android,0,0,0,3,1206,534.25,1,0
830.4,20,UPI,Hyderabad,Android,0,0,1,6,327,4054.67,0,1
2251.03,9,UPI,Chennai,Android,1,0,1,3,162,815.28,1,0
898.78,10,UPI,Chennai,Web,0,0,0,6,261,4824.0,0,0
2780.64,18,Net Banking,Mumbai,iOS,0,0,0,2,1042,1900.69,1,0
207.4,17,Net Banking,Kolkata,iOS,0,0,2,5,580,4122.18,0,0
1105.44,19,Debit Card,Pune,Android,0,0,0,3,231,1293.54,1,0
10854.07,8,UPI,Kolkata,Android,0,0,2,2,897,822.55,1,0
2793.44,11,UPI,Jaipur,Android,0,0,0,1,324,1622.08,0,0
2126.72,7,UPI,Jaipur,Android,0,0,0,5,92,1161.31,0,0
13105.25,15,UPI,Bengaluru,Android,1,0,0,4,103,4615.66,0,0
174.09,10,UPI,Noida,Web,0,1,1,3,2464,1770.16,1,0
796.5,17,Credit Card,Pune,Web,0,0,1,2,135,1717.12,1,0
1205.16,0,UPI,Kolkata,iOS,0,0,0,3,1391,1729.71,0,0
4246.68,3,Debit Card,Gurugram,Android,1,0,0,3,943,1789.19,0,0
4320.81,13,Debit Card,Noida,Android,0,0,1,1,264,2804.18,0,0
757.13,22,UPI,Noida,Android,0,0,0,4,263,1652.93,1,0
4882.91,21,Credit Card,Bengaluru,Web,0,0,0,4,614,819.17,0,0
1202.58,23,UPI,Delhi,iOS,0,0,1,2,311,2460.27,1,0
6046.18,12,UPI,Delhi,iOS,0,0,1,2,76,636.35,1,0
640.92,2,UPI,Jaipur,Web,0,0,2,2,1894,3995.81,1,0
1591.18,10,Debit Card,Mumbai,Web,1,1,1,6,298,1621.72,0,0
1102.54,17,UPI,Noida,Android,0,0,0,3,185,2060.47,0,0
5174.88,7,Credit Card,Jaipur,Android,0,0,0,3,53,808.34,0,0
1067.16,10,UPI,Pune,Web,0,0,1,3,465,1036.56,0,0
1725.19,3,UPI,Pune,iOS,0,0,1,6,330,2498.87,1,0
2987.98,14,UPI,Delhi,Web,0,0,0,3,1672,1156.36,0,0
3105.1,9,Credit Card,Mumbai,Android,0,0,0,1,14,5367.39,1,0
4369.9,6,Credit Card,Chennai,Android,0,0,2,2,1848,902.3,0,0
2223.12,12,Debit Card,Bengaluru,Android,1,0,1,4,1295,637.44,0,0
1184.76,11,UPI,Mumbai,Android,0,1,1,4,336,617.79,0,0
1268.82,15,UPI,Gurugram,Web,0,0,2,2,336,1393.86,0,0
1846.81,18,Debit Card,Jaipur,Android,0,1,1,3,301,4543.17,0,0
2310.3,7,UPI,Kolkata,Web,0,0,0,3,221,4359.59,1,0
1553.66,19,UPI,Delhi,Android,0,0,0,4,745,10570.37,0,0
1834.9,1,UPI,Delhi,Android,0,0,1,2,746,1325.95,0,0
394.76,13,Debit Card,Bengaluru,Android,0,0,1,3,176,2886.7,1,0
3508.34,16,Credit Card,Jaipur,Android,0,0,0,1,318,1972.22,0,0
2157.39,22,UPI,Pune,iOS,0,0,1,5,108,3810.92,0,0
4902.07,16,Credit Card,Mumbai,Android,0,0,2,6,1074,2166.28,1,0
1800.29,8,Debit Card,Noida,Android,0,0,1,2,184,990.9,0,0
316.44,14,UPI,Hyderabad,iOS,0,0,0,3,643,1376.8,0,0
1257.77,12,UPI,Noida,Android,0,0,2,2,1346,1254.63,0,0
1473.82,14,Debit Card,Kolkata,Android,0,0,0,3,236,475.01,0,0
3783.65,8,Credit Card,Mumbai,Android,0,0,0,1,730,5888.93,0,0
227.07,14,UPI,Gurugram,iOS,0,0,1,1,606,3025.25,0,0
1875.67,8,Debit Card,Chennai,Web,1,0,2,6,377,15956.44,0,0
3008.56,18,Credit Card,Pune,iOS,1,0,0,3,962,500.3,0,0
928.95,16,Debit Card,Mumbai,Web,0,0,0,4,777,2145.67,0,0
1939.47,5,UPI,Bengaluru,Android,0,0,0,5,752,4302.38,0,0
961.51,21,UPI,Jaipur,Android,0,0,0,3,607,1108.93,1,0
867.81,16,Credit Card,Noida,Web,1,0,0,1,148,565.9,1,0
1196.46,10,Credit Card,Chennai,Web,1,0,0,6,1523,637.41,0,0
884.35,2,UPI,Jaipur,iOS,0,0,2,4,262,1570.95,0,0
3565.86,17,Debit Card,Delhi,Android,0,0,1,3,1042,1602.09,0,0
863.15,12,Credit Card,Gurugram,Android,0,0,0,5,627,2852.81,0,0
729.7,21,Debit Card,Delhi,Android,0,0,1,7,227,603.52,1,0
10545.67,1,UPI,Gurugram,Android,0,0,1,2,1397,2346.43,0,0
4704.53,2,Debit Card,Jaipur,Android,0,0,3,1,59,1188.99,0,0
279.79,22,UPI,Pune,iOS,0,0,0,4,545,1326.1,1,0
837.8,22,UPI,Kolkata,Android,0,0,2,4,637,519.67,1,0
2293.89,1,UPI,Delhi,Android,0,0,1,3,764,1998.83,0,0
2488.16,18,UPI,Jaipur,Web,0,0,0,1,525,1106.08,0,0
405.47,9,UPI,Delhi,Android,0,0,0,3,123,688.38,1,0
5733.65,18,UPI,Chennai,Android,0,0,0,3,564,1314.87,1,0
4108.31,20,Net Banking,Mumbai,iOS,0,0,0,4,762,890.09,1,0
2914.47,6,Wallet,Jaipur,Web,0,0,2,3,1140,1313.22,0,0
6990.24,9,Debit Card,Chennai,Android,0,0,0,6,817,3719.18,1,0
2829.43,1,Credit Card,Chennai,Web,0,0,2,5,45,2277.63,0,0
2818.96,2,Debit Card,Pune,Android,0,0,0,2,522,1396.68,0,0
8546.02,1,UPI,Gurugram,iOS,1,0,0,6,697,3070.21,0,0
5414.1,19,Credit Card,Pune,Android,0,0,0,4,2144,1055.49,0,0
775.91,10,UPI,Jaipur,Android,0,0,3,6,84,1051.14,0,0
3390.52,14,UPI,Delhi,Android,0,0,0,7,200,2701.08,0,0
926.37,19,UPI,Chennai,iOS,0,0,0,3,984,1612.53,0,0
2980.05,14,Credit Card,Mumbai,iOS,0,0,0,4,542,1137.84,1,0
2899.1,13,UPI,Noida,Web,0,0,0,2,223,882.91,1,0
451.27,0,Debit Card,Kolkata,Android,0,0,1,3,692,1984.36,1,0
1593.51,15,Wallet,Pune,iOS,0,0,1,1,201,3094.98,0,0
2346.78,7,UPI,Mumbai,Android,0,0,0,3,121,679.85,1,0
1163.57,19,UPI,Bengaluru,Android,0,0,0,2,65,937.64,0,0
2465.75,9,Debit Card,Gurugram,Android,0,0,0,5,535,493.82,0,0
4029.67,17,UPI,Gurugram,Android,0,0,0,2,190,3791.41,1,0
1745.77,17,Wallet,Kolkata,Android,0,0,1,3,639,990.58,0,0
2253.28,16,Wallet,Mumbai,Web,0,0,1,5,782,639.49,0,0
7179.36,10,UPI,Kolkata,Android,0,0,1,2,1035,1045.46,0,0
2889.21,10,UPI,Delhi,Android,0,0,0,2,385,4773.52,0,0
2200.34,20,Net Banking,Gurugram,iOS,0,0,1,5,111,6108.4,1,0
690.53,0,Net Banking,Gurugram,Android,0,0,0,7,118,1308.02,0,0
3521.24,8,UPI,Pune,Android,0,0,0,4,260,2409.86,1,0
2504.12,16,UPI,Jaipur,Android,1,0,1,6,664,1577.74,1,0
6498.21,19,Credit Card,Delhi,Android,1,0,1,6,1416,1828.42,0,0
1886.39,11,UPI,Noida,Web,0,0,0,3,1669,1152.2,1,0
292.74,17,Wallet,Pune,Web,0,0,1,2,170,1218.36,0,0
328.79,15,Debit Card,Gurugram,Android,0,0,3,1,97,2461.35,1,0
3756.42,4,Credit Card,Gurugram,Android,0,0,0,4,1167,502.49,1,0
1017.75,16,UPI,Kolkata,Android,0,0,0,1,701,678.81,0,0
2785.85,19,Debit Card,Hyderabad,Android,0,0,1,3,323,1347.75,0,0
2017.82,23,UPI,Delhi,Android,0,0,0,2,71,2352.09,0,0
1523.4,1,UPI,Bengaluru,Android,0,0,2,4,283,717.67,1,0
1634.64,17,Credit Card,Pune,iOS,0,0,0,4,10,1785.32,1,0
757.6,12,Credit Card,Delhi,Android,0,0,0,6,1279,1723.12,0,0
1771.82,0,Debit Card,Hyderabad,Android,1,0,0,3,862,1300.79,0,0
1003.3,16,Wallet,Noida,Android,0,0,1,11,448,922.0,0,0
1240.52,7,UPI,Noida,Android,1,0,1,5,465,1705.81,0,0
1302.31,12,UPI,Pune,Android,0,1,0,3,88,1514.15,0,0
1434.9,9,UPI,Pune,Web,0,0,0,5,1441,2295.08,0,0
4526.55,11,UPI,Bengaluru,Android,0,0,0,3,167,288.68,0,0
1580.9,14,Debit Card,Kolkata,Android,0,0,0,1,68,447.42,1,0
5010.27,11,Credit Card,Noida,Android,0,1,0,1,1000,216.71,0,0
8378.27,15,Wallet,Mumbai,Android,0,0,1,7,654,5237.73,1,1
4232.24,9,Credit Card,Chennai,Android,0,0,0,5,96,1486.6,0,0
3071.77,17,UPI,Pune,Android,0,0,0,1,10,3602.78,1,0
2495.82,20,UPI,Delhi,Android,0,0,1,8,903,485.54,0,0
4276.54,9,UPI,Chennai,Android,0,0,1,6,1271,2264.77,0,0
1968.26,14,UPI,Bengaluru,iOS,0,1,0,2,637,7060.43,0,0
4817.99,17,UPI,Bengaluru,Android,0,0,1,4,1132,2778.87,0,0
3326.41,15,UPI,Pune,Web,0,0,0,3,660,2509.8,1,0
1256.02,11,Net Banking,Delhi,Web,1,0,0,4,2418,2186.75,0,0
4408.95,17,UPI,Chennai,Web,0,0,1,3,2253,870.36,0,0
1972.43,1,Credit Card,Chennai,Android,0,0,0,4,1139,2040.97,0,0
1618.75,12,UPI,Chennai,iOS,0,0,2,4,632,1807.29,0,0
1118.05,15,UPI,Bengaluru,Android,0,0,1,4,49,922.3,0,0
2125.07,0,UPI,Pune,Android,0,0,1,4,962,2707.83,0,0
4875.63,14,UPI,Delhi,Web,0,0,0,4,763,1032.49,0,0
4378.59,17,Credit Card,Jaipur,Android,0,0,2,5,1120,1474.04,1,0
2563.01,18,Credit Card,Delhi,Android,0,0,1,3,1858,2578.23,1,0
3278.65,7,Credit Card,Mumbai,iOS,0,0,1,3,3000,4359.06,0,0
6420.42,23,Credit Card,Hyderabad,Android,0,0,1,2,64,2927.39,0,0
1549.33,16,Debit Card,Jaipur,Web,1,0,1,2,10,1519.6,1,0
590.0,11,Wallet,Gurugram,Android,1,1,0,3,777,4375.05,1,0
6612.2,9,Debit Card,Jaipur,iOS,0,1,1,3,1291,1622.8,0,0
1059.72,16,UPI,Noida,Web,0,0,2,4,506,1051.28,1,0
902.53,20,Net Banking,Jaipur,iOS,0,0,1,1,37,1267.78,0,0
